review_id,place_id,user_id,rating_individual,review_text,time
3284,828,Luis Parra,4,"Very spacious and beautiful, but you have to consider 1 that it is on a slope and 2 that it could have more children's facilities.",4 years ago
3285,828,ALFONSO AGUILAR,5,,2 years ago
3286,828,Cesar AB,5,,9 months ago
3287,829,jorge max jim maldonado vasques,2,"Recommended for completing procedures related to women's rights, and they provide social support for soup kitchens. It also has an auditorium that seats 1,000 people. Next door is a recreational park for sports and children's play areas.",2 years ago
3288,829,AMACHAY PERÚ TRAVEL,2,"The meetings are a very good initiative, but the Municipality takes a long time until the public meets. And it requires everyone to be forward for the photos.
And there is no air conditioning.",5 months ago
3289,829,Manuel Castañeda Búquez,3,"It has a large, furnished cinema-style auditorium.",a year ago
3290,829,monica roxana gonzales cardenas,3,"CONGRATULATIONS FOR THE PUBLIC ATTENTION MODULE, INCLUSIVE, EXCELLENT ATTENTION, HUMAN TALENT WITH PERSPECTIVE TAKING♥️✅✅",a year ago
3291,829,Marce TM,5,It is a nice place that allows for recreation and good family time.,9 months ago
3292,831,Eresmit Puccio Puccio,5,,3 weeks ago
3293,833,Aldo Vásquez Ramirez,5,The contribution you make to children and young people is excellent. My respects.,2 years ago
3294,834,MIGUEL CORI TAIPE,1,,4 years ago
3295,835,Jorge luis Fernández tasayco,5,,10 months ago
3296,835,Marko Antonio Romani Vera,5,,3 years ago
3297,836,Rosa Manyari,5,fun is dancing,9 months ago
3298,836,Victor Hugo Janampa Oliva,5,,a year ago
3299,837,Geraldine Garrote buendia,5,A&B Cultural Center has helped me recover from stress,3 months ago
3300,838,Mirtha Lqcd,3,It would be better if it had an awning for any event since the heat is terrible....,2 years ago
3301,838,Jarc Rosales,4,Good place,a year ago
3302,838,Joe Calderon,4,,6 months ago
3303,838,Cristina Rodriguez,3,,7 months ago
3304,838,Violeta maria Saavedra López,4,,8 months ago
3305,839,Héctor Hernández,5,Super,6 years ago
3306,839,Rosa Francis,1,"The staff does not attend, a certain Jorge Avilés sends you anywhere else so as not to do his job, without inept and incapable people. No wonder no one goes to do anything there. They earn their salaries by wasting time.",7 years ago
3307,839,carlos martinez,4,"A bit tucked away, a more central location had to be found for a House of Culture, especially in Barranco.",6 years ago
3308,839,jhonny diaz,5,"Excellent building, very clean bathrooms and very quick to serve the public.",5 years ago
3309,839,GUIDO JUNIOR BRAVO HUAYNATES,5,Satisfying and inspiring,6 years ago
3310,840,Luciana Arata,5,Like,7 years ago
3311,840,Oliver Ramirez,4,"At the entrance, there are tables and chairs resembling a waiting room, simulating a cafeteria, but they no longer serve food. At the back is a space with a stage and seats. It offers service for men and women, as well as ample space for the performers.",7 months ago
3312,840,Carlos Zarpan Llontop,4,"A small, pretty, and cozy theater. A good option for visiting Barranco at night.",a month ago
3313,840,Dayana Ramos,4,"It's a welcoming place simply because it preserves its architecture, it stands out for its age, but above all for hosting events that add value to tourism, art, and culture in Barranco, with plays like the one I went to see, called ""Your Country Is Happy,"" a piece with an abstract but highly realistic theme, reflecting the political and social problems experienced in any country.",5 years ago
3314,840,Marco Amesquita,3,"The service is respectful, the atmosphere is lacking, and there is no ventilation system at the reception desk, and they should also consider this system within the reception area.",2 months ago
3315,841,Runa Simi (Auteur tours in Peru),3,"At weekends there is a good food bazaar there. They are inviting some local group of musicians. Good place to buy some organic food and handmade clothes. 🌱
Normally it is an art gallery, also the building has a quite interesting design. 🏰
If you are in Barranco and do not know what to do probably it is a good place to fill in time. 🕰️
( ͡~ ͜ʖ ͡°)",5 years ago
3316,841,Terence Rutter,3,Interesting art.. had some strange Falun Gong exhibit going on for a free viewing. My girlfriend found the building extremely beautiful.,6 years ago
3317,841,Jorge Contreras,3,I was walking around Barranco when I discovered such beautiful Republican House a emblematic place overhere,6 years ago
3318,841,Carmen Malsbury,5,"Nice place, very cozy, library and art exhibition in good environment.",6 years ago
3319,841,Megan Shea,5,Beautiful place to wander through - all of Barranco is stunning!,6 years ago
3320,842,Jose Christafari,4,Garage surf shop,5 years ago
3321,842,ALIS R,3,Ok,6 years ago
3322,842,Clara Quispe Céspedes,5,"It is a pleasant house, where young ladies attend craft classes, such as Crochet, Ayacucho Embroidery, Ribbon Embroidery, Painting on fabric, wood, etc. Spacious rooms... I recommend that you, madam, do not stay at home, come and enjoy a moment of the courses that are taught in this beautiful Women's House of Barranco.",7 years ago
3323,842,Tisha Love,5,"Fascinating how this mayor invites everyone to participate without having to belong to Barranco. Thank you, Mr. Mayor, for your big heart ♥ They have spectacular free workshops.",5 years ago
3324,842,Elí Laureano,4,A pleasant place where various practical and recreational activities take place. Open to all ages.,7 years ago
3325,843,Keira Chu,5,Must visit! Love this place.,2 years ago
3326,843,Ana Paola Gálvez Pasco,5,Nice 👌🏼🎨,10 months ago
3327,843,Nestor Jiménez,4,"A beautiful space with a lot of Peruvian-themed art, as well as other content versioned in the author's style. Highly recommended to go through this gallery when going down Barranco towards its beaches. Admission is completely free, and it also has a space to have a coffee or desserts.",6 months ago
3328,843,Yackeline Michelly Salinas Villarreal,4,"A super good and quiet place. You can see the exhibitions, it also has a cafeteria with a view of the descent, they also present activities with music and poetry. I always passed by there, however I found it closed since I was a little late.",3 years ago
3329,843,אורי רודוי,5,"An amazing place with beautiful original art! We were really impressed, a must visit if you are in the area",a month ago
3330,844,Boris Mamani,5,,4 months ago
3331,844,Limpia Mas,4,,8 months ago
3332,844,Esteban Afif Zariquiey Morcos,5,,3 years ago
3333,845,Niav Conty,5,Great little breakfast spot. Lovely chill vibe,3 years ago
3334,845,Reimar Yepez,5,"Permanent art display whether painting or sculptures. Good art fairs every last weekend of each month where different artists show and sell their works.

And a community where you can share and talk about culture, art and faith every Sunday morning accompanied by excellent music.",a year ago
3335,845,Wendy Riofrío Z.,5,The presentation of these two young teachers was excellent!,10 months ago
3336,845,Flor de Maria Godiño Huaman,4,"I wanted coffee too, there wasn't any.",2 years ago
3337,845,Lucy Naldos Blanco,5,,2 months ago
3338,846,christopher Berry,5,Make sure you go upstairs! such a lovely vibe. Great place to relax with a friendly atmosphere.,a month ago
3339,846,Alfonso Pereyra,5,"This place is amazing! Good vibe, three cats! (Including Miau Tse Tung), attentive and friendly bartenders, live music (salsa, baby!), and a great terrace with a spectacular view (see pics).

I'd give it six stars if I could! 💙❤️💜",a year ago
3340,846,Drew Clark,5,Fun little place to stop to get a coffee or a drink. I had an expresso and spoke with the bartenders for a little bit and petted the cats. I went up on the rooftop and there was a beautiful view of barranco and a great seating area. Definitely stop in!,6 years ago
3341,846,Krystal Nguyen,5,Really cool place to chill. They owner is a great classical guitar player. He’s well connected with the local art industry. You may find one of the kinds art pieces at a very reasonable price. They have concerts and music lessons on the weekend. There is also a terrace upstair open to everyone,7 years ago
3342,846,Jeff Lindberg,5,Incredible exposition of Adriana Peralta until September 2025 worth checking out.,2 months ago
3343,847,Carla Centti,3,,2 years ago
3344,848,Enrica Fiale,5,"I had a wonderful experience thanks to the staff of the Candelaria! First night in Lima couldn't be more entertaining . The showman, the orchestra, the dancers, the waitress, everyone here do everything to offer a special night with traditional music and food. Thay also helped me to celebrate a special birthday.
Just try! You won't regret!",a week ago
3345,848,Rossi,5,"The best place in Lima to see a great variety of traditional dances from Peru, great place where you can enjoy, dance eat and drink. The showman is the best part, he is very entertaining and fun. I’ve been several times and always is so much fun. I’ll definitely will come back.",a month ago
3346,848,Mark Beckman,5,"Weekend afternoon luncheon program.  Opened at 1:00 pm with program starting at 2:00 pm and ending at 5:00 pm.  Good food, live band and costumed dancers.",3 months ago
