title,text,rating,date_original,year,month,visit_category,language,tokens_count,keywords,id,sentiment_overall,sentiment_score,type,review.review_id,review.title,review.text,review.rating,review.date_original,review.year,review.month,review.visit_category,review.language,review.sentiment.overall,review.sentiment.score,review.tokens_count,review.keywords,data,dtitle,name,source_id,review_id,business_unit,trip_type,author.name,author.country,location.name,location.city,location.country,tour_id,reviews,isFake,fakeReason,data.title,data.text,data.rating,data.date_original,data.year,data.month,data.visit_category,data.language,data.sentiment.overall,data.sentiment.score,data.tokens_count,data.keywords,detailed,año,mes,titulo,texto,calificación,fecha_original,categoría_visita,idioma,conteo_tokens,palabras_clave,sentimiento.general,sentimiento.puntuación,detailed_analysis.step_1_review_id,detailed_analysis.step_2_title,detailed_analysis.step_3_text,detailed_analysis.step_4_rating,detailed_analysis.step_5_date,detailed_analysis.step_6_language,detailed_analysis.step_7_sentiment,detailed_analysis.step_8_tokens_count,detailed_analysis.step_9_keywords,final_output.title,final_output.text,final_output.rating,final_output.date_original,final_output.year,final_output.month,final_output.visit_category,final_output.language,final_output.sentiment.overall,final_output.sentiment.score,final_output.tokens_count,final_output.keywords,a,b,c,d_original,e,f,g,h,l,m,i.j,i.k,tags,reviewer.name,reviewer.country,reviewer.total_reviews,property.property_id,property.property_name,property.brand,property.address,property.stars,property.property_type,stay.check_in,stay.nights_stayed,stay.room_type,stay.num_guests,stay.num_rooms,stay.purpose,stay.travelers,ratings.cleanliness,ratings.comfort,ratings.location,ratings.facilities,ratings.staff,ratings.value_for_money,ratings.wifi,ratings.avg_rating,ratings.max_rating,trip_info.source,trip_info.trip_type,trip_info.device,trip_info.helpful_votes,a2,reviewId,author,authorUrl,authorImage,review,ratingDate,numHelpful,labels,pics,reviewLink,pubdate,is_verified,source,hotel_name,city,country,gfg,gpt,prompt_tokens,completion_tokens,total_tokens,stays,trip_date,trip_composition,stay_duration,languages,version,photos,helpful_count,responses,product_info,reviewer.user_image,reviewer.username,reviewer.url,reviewer.age_group,reviewer.language,reviewer.is_verified,reviewer.contributions,reviewer.location,reviewer.first_review,reviewer.last_review,reviewed.id,reviewed.title,reviewed.description,reviewed.url,reviewed.photo_count,reviewed.location,dates.review,dates.property,dates.collected,duplicated,similarity_score,original_review_id,reviewer_similarity_score,metadata.reviewer_name,metadata.reviewer_location,metadata.reviewer_contribution_count,metadata.reviewer_helpful_count,metadata.reviewer_avatar,stars,date,required,properties.title.type,properties.text.type,properties.rating.type,properties.date_original.type,properties.year.type,properties.month.type,properties.visit_category.enum,properties.language.type,properties.sentiment.type,properties.sentiment.properties.overall.enum,properties.sentiment.properties.score.type,properties.sentiment.required,properties.tokens_count.type,properties.keywords.type,properties.keywords.items.type,a5d5a,gpt4o,total_reviews,detailed_analysis,dtext,drating,ddate_original,dyear,dmonth,dvisit_category,dlanguage,dtokens_count,dkeywords,dsentiment.doverall,dsentiment.dscore,d1e1a2c,t,r,d_o,y,v_c,t_c,k,s.o,s.sc,reviewer,reviewer_city,reviewer_country,dato_original,d11a2b3c,d,dual,message,properties.visit_category.type,properties.sentiment.properties.overall.type,properties.sentiment.properties.score.minimum,properties.sentiment.properties.score.maximum,properties.keywords.minItems,properties.keywords.maxItems,d7e4b1a,a123,titl3,categoria_visita,sentimiento.puntaje,groomer_id,groomer_name,groomer_image_thumb
Well organized full day trip,"One of the best organised day tours I've been to. Luz explained every step of the tour clearly and precisely, repeating everything in the dedicated WhatsApp group. Separately paid extras were also clearly summarised including prices in dollars and soles. We enjoyed all activities and would recommend this company.",5,Sep 2025 • Couples,2025.0,September,Couple,en,66.0,"['organised', 'tours', 'luz', 'explained', 'whatsapp', 'group', 'extras', 'prices', 'activities', 'recommend']",1609,positive,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scenic Pacific Coast Tour and Desert Extravaganza.,"From start to end the day was perfect. Everything was very organized and easy to follow. Luz was fantastic, so kind, knowledgeable, and helpful. The day included a two hour boat, seeing animal sanctuary with seals, sea lions, and penguins. Went to a gorgeous winery for a fab meal, big portions for a reasonable price. Finally, the best part, dune bugging and sand boarding (on your stomach) in the desert. I got the 1 hour trip, because i was afraid of motion sickness (i got a little woozy on the boat), but the bugging and sliding were so fun, felt so safe, the perfect dateline rush! Fantastic day!!",5,Sep 2025 • Friends,2025.0,September,Friends,en,126.0,"['luz', 'boat', 'desert', 'dune bugging', 'sand boarding', 'winery', 'seals', 'organized', 'perfect', 'safe']",1610,positive,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The dunes were amazing!,"Overall a very enjoyable trip!  Huachachina was my favourite part.  The dune buggies and sand boarding were very fun and I enjoyed them more than I expected to.  I also enjoyed tasting the different piscos.  The islands were impressive and very pretty but because of the time of year there wasn't a huge amount of animals on them.  The boat driver will turn around to show everyone the views but I think generally you get better views on the left hand side of the boat than the right.  The tour was run by Sol and Mar who were very friendly, informative and kept everything running smoothly!",4,Sep 2025 • Couples,2025.0,September,Couple,en,124.0,"['dunes', 'huachachina', 'dune', 'buggies', 'sand', 'piscos', 'islands', 'boat', 'sol', 'mar', 'tour', 'views', 'friendly']",1611,positive,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The best of the best,"If I would come back to Perù I would choose this tour again with my closed eyes. A big thanks to Mar and Sol for being the guides that everyone wants. They created the best atmosphere for everyone even for me that i was travelling solo. Be ready to see amazing locations with penguins, sea lions and much more. Thanks to Miky to be so funny and loved his music taste on the boat! Thanks also to the star of the day Gonzalo, our buggy driver, he made our day. Pure adrenaline.The best tour ever with the best people.",5,Sep 2025 • Solo,2025.0,September,Solo,en,98.0,"['tour', 'thanks', 'mar', 'sol', 'guide', 'atmosphere', 'penguins', 'sea lions', 'miky', 'gonzalo', 'buggy', 'adrenaline']",1612,positive,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazing,The Guides Mar and Dol were amazing. The trip went beyond my expectations. I did the 2 hr and buggies and sandoarding experience and it was the perfect ampunt of time.,5,Sep 2025 • Solo,2025.0,September,Solo,en,39.0,"['guides', 'mar', 'dol', 'trip', 'buggies', 'sandoarding', 'experience', 'time', 'expectations']",1613,positive,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crazy!,Lovely experience in both Islas Ballestas and Huacachina with the dune buggy. Mar and Sol have been very great and sunny persons.,5,Sep 2025 • Solo,2025.0,September,Solo,en,26.0,"['ballestas', 'huacachina', 'dune', 'buggy', 'mar', 'sol', 'experience', 'lovely', 'sunny']",1614,positive,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truly an escape from Lima!,This tour went above and beyond my expectations! Boat tour/Dune buggy ride were great and both Sol and Mar (tour guides) kept things flowing smoothly overall. Would definitely do this tour again. Just be prepared for a long day- but it was worth it!,5,Sep 2025 • Couples,2025.0,September,Couple,en,54.0,"['escape', 'lima', 'tour', 'boat', 'dune', 'buggy', 'ride', 'sol', 'mar', 'guide']",1615,positive,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
If you’re wondering about the sand buggy - do it.,"My (unexpected) favourite part of the day was the sand buggy! It was great seeing lots of sea lions and birds at Paracas and our guide for the islands, Mickey, was very funny with lots of singing and dancing between facts. The pisco sour tasting was really interesting. Again, a nice level of interactive and fun. Our main guides Marjorie and Sol were very helpful, always available and friendly. Overall, a really good experience.",5,Sep 2025 • Couples,2025.0,September,Couple,en,88.0,"['sand', 'buggy', 'paracas', 'micky', 'sea', 'lions', 'birds', 'pisco', 'sour', 'marjorie', 'sol', 'guide', 'fun', 'friendly']",1616,positive,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huacachita and paracas tour review,"Worth every penny, sol and mar were amazing aswell. Highly recommend!The trip lasts about 17 hours and you get to know amazing places, see penguins eat great food (not included) and experience the huacachina.",5,Sep 2025 • Couples,2025.0,September,Couple,en,44.0,"['huacachica', 'paracas', 'tour', 'penguins', 'sol', 'mar', 'trip', 'food', 'experience', 'amazing']",1617,positive,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
So Cool,"This is such a fun experience. Our guide was fantastic, making sure we were seeing everything, and especially a great vantage point for the show. Best of all is skipping the line. We were even able to arrange for them to drive us to the airport afterwards. Definitely recommend.",5,Dec 2024 • Family,2024.0,December,Family,en,75.0,"['cool', 'fun', 'experience', 'guide', 'fantastic', 'vantage', 'point', 'show', 'skipping', 'line', 'drive', 'airport', 'recommend']",1618,positive,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excellent 3 Day Private Tour of Lima,"Our family of 4 was on an ""Inca Discovery Cruise"" in November and we were in Lima for 3 days.  I contacted Mabel at Apullay Tours about 2 months before our cruise to ask if she could assist us with organizing a 3 day private tour of Lima for us.  Mabel did an excellent job on our itinerary, and we saw and experienced so many things in Lima over our 3 days there.Mabel arranged for a van with our very capable driver, Cirilo, who did an amazing job navigating us through some very narrow streets and heavy traffic.  Our guide, Pamela, had excellent English and she was very well qualified as a guide, having completed a 2 year course in tourism management and tour guiding. She provided us with insights into Peru's long history with its indigenous peoples, the Spanish conquest and battles for liberation, as well as contemporary history of Peru.  We are grateful to Pamela for providing us with so much knowledge of Peru and its people.Our son has cerebral palsy and we had brough along on our cruise a fold-up wheelchair to get him around the many cobblestone streets on the trip.  Cirilo was very helpful with driving us to the most optimal drop-off locations and assisting with the fold-up wheelchair, which was greatly appreciated.Some of the 3-day tour highlights were:- Chorrillos: The Morro Solar - One of the city's highest points with an exceptional view of Lima;- Kennedy Park and Love Park in Minaflores;- Magic Water Park and Laser Show that shows the history of Peru projected onto the water fountain's mist;- Local market tour in Surquillo with a delicious sampling of local Peruvian fruit;- Walk through Barranco, a wonderful artistic / bohemian community and art gallery visit- Delicious Peruvian seafood dinner at Cala, an excellent ocean-side restaurant and a perfect place to view the sunset- Visit to the Gold Museum which is an extensive display of Incan gold artifacts and pottery.  Also has a weapons museum on the top floor that was also impressive.- Lunch at El Bolivariano, an authentic Peruvian food experience which was also delicious.It was truly a memorable 3 days in Lima for our family, thanks to the Apullay Tours team.  I would highly recommend their tours to anyone wishing to have an exceptional tour of Lima and to make the most of your time there.",5,Nov 2024 • Family,2024.0,November,Family,en,420.0,"['lima', 'apullay', 'tours', 'mabel', 'pamela', 'cirilo', 'peru', 'tour', 'guide', 'family', 'cruise', 'gold', 'museum', 'barranco', 'seafood']",1619,positive,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beautiful.,The most heart warming displays of water fountains. The water show was mesmerizing. A must see for sure during the evening hours to fully enjoy the experience.,5,"Written December 17, 2024",2024.0,December,Unknown,en,36.0,"['beautiful', 'water', 'fountains', 'show', 'mesmerizing', 'evening', 'experience', 'warm', 'heart', 'must']",1620,positive,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magical evening of fountains and history!!,Pamela was an awesome tour guide!! She provided excellent details about history during the tour. Pick up and drop off was very simple and professional. No waiting in lines. Highly recommended and worth the expense.,5,Sep 2024 • Couples,2024.0,September,Couple,en,55.0,"['pamela', 'tour', 'guide', 'history', 'fountains', 'evening', 'pickup', 'drop', 'recommended', 'professional']",1621,positive,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excellent tour,"I went a water circuit by light tour in central Lima at 8 PM on April 7,2024, excellent tour guide and driver ! strongly recommend!",5,Apr 2024 • Solo,2024.0,April,Solo,en,27.0,"['excellent', 'tour', 'guide', 'driver', 'light', 'lima', 'recommend', 'circuit', 'central']",1622,positive,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazing!!!,We couldn‘t miss out on the magic water fountain so we booked a tour with „Get Your Guide“.  Luckily we were the only ones signing up and had basically a private tour.Mable from „Apullay Tours“ was a lovely guide and Ernesto was a great driver that picked us up all the way down in Barranco.They drop you off right at the entrance and let you skip the whole queue so there is no waiting involved. Mable gave us a short summary of the film that plays on the waterscreen so you have a good idea what you are about to see. Thanks to her knowledge about the schedule of the park we went directly to the other fountains and had plenty of time to do awesome photos. She has a good idea of posing and made very good pictures of us. She explained a lot about the the culture and made the expiereience unforgettable. It took less than a minute once we left the park and Ernesto was already there to pick us up. They drop you off wherever you want and we had a great time chatting in the car. Mable has great humor and we had a great time driving back to barranco. With some recommendations for bars and restaurants we left the car happy as we could be!Overall an amazing expierience and we would recommend this tour to everybody that visits Lima! Mi cuerpo necesitar moverse!,5,Nov 2023 • Couples,2023.0,November,Couple,en,238.0,"['mable', 'ernesto', 'tour', 'fountains', 'barranco', 'guide', 'driver', 'park', 'photos', 'culture', 'recommendations']",1623,positive,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highly recommended!,Excellent tour. This is a must when visiting Peru. From the communication of pick up/drop off to the tour guide & drivers - everything was perfect. Thank you Mabel & Cesar for making our time in Lima so memorable!,5,Aug 2023 • Family,2023.0,August,Family,en,49.0,"['excellent', 'tour', 'peru', 'communication', 'pickup', 'dropoff', 'guide', 'drivers', 'mabel', 'cesar', 'lima', 'memorable']",1624,positive,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Family from Illinois, USA","Our experience was unforgettable. The customer service is excellent and Mabel is a very talented tour guide that makes every moment of the tour like an adventure!!! I really recommend this tour for everyone. Mabel, our tour guide was very knowledgeable and showed us amazing sights.",5,Jun 2023 • Family,2023.0,June,Family,en,67.0,"['mabel', 'tour', 'guide', 'service', 'adventure', 'customer', 'sights', 'knowledgeable', 'unforgettable', 'recommend']",1625,positive,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Very complete the tour, very attentive the driver and guide and the whole experience of Ica and Paracas is wonderful. We would recommend doing it with them without problem.",5,Jul 2025,2025.0,July,Unknown,en,33.0,"['tour', 'driver', 'guide', 'ica', 'paracas', 'experience', 'wonderful', 'recommend']",1626,positive,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highly recommended,"We really enjoyed the tour, very complete. We loved being able to see the animals responsibly and sustainably. Also visit the desert. I suggest trying to include lunch in the tour to go with everything complete at once.",5,Apr 2025 • Couples,2025.0,April,Couple,en,52.0,"['tour', 'animals', 'desert', 'lunch', 'loved', 'enjoyed', 'sustainably', 'responsibly', 'complete']",1627,positive,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great visit for kids and adults alike,Incredibly beautiful locations and a great tour guide. We truly enjoyed this experience. Our kids loved the dessert and the sea lions. Beautiful experience.,5,Apr 2025 • Family,2025.0,April,Family,en,30.0,"['beautiful', 'locations', 'tour', 'guide', 'kids', 'loved', 'dessert', 'sea', 'lions', 'experience']",1628,positive,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My experience Paracas-Huacachina-Nazca,"We did the full day tour to Paracas and Huacachina and the next day we went to Nazca. Really the tours were very good and the attention of all the people involved was excellent, we were always answered quickly and kindly to all queries. We will definitely recommend!!!I would like to highlight the attention of the guide Omar (paracas and huacachina) and Rodrigo (ica and nazca) have been super friendly, willing and punctual in all activities, at no time we had waits.Thanks for making our Lima experience amazing!!!",5,Apr 2025 • Couples,2025.0,April,Couple,en,85.0,"['paracas', 'huacachina', 'nazca', 'tour', 'guide', 'omar', 'rodrigo', 'friendly', 'punctual', 'recommend']",1629,positive,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Super experience!!,The agency provides a very good service. Super punctual and attentive. It far exceeded expectations! Very good tour!!! 100% recommended.,5,Apr 2025 • Couples,2025.0,April,Couple,en,27.0,"['agency', 'service', 'punctual', 'attentive', 'exceeded', 'expectations', 'tour', 'recommended']",1630,positive,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ica, Paracas, huacachina experiencia inolvidable",The experience was very enriching and fun. The guide taught us a lot and we had time to know the places that were carved on the tour. It is definitely an experience that we should all live!!,5,Apr 2025 • Friends,2025.0,April,Friends,en,50.0,"['experience', 'guide', 'ica', 'paracas', 'huacachina', 'fun', 'tour', 'places']",1631,positive,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excellent,"The service from the tour operator was excellent, fast and very friendly, and let alone the tour, it was an experience that I would definitely repeat again",5,Apr 2025 • Couples,2025.0,April,Couple,en,27.0,"['excellent', 'service', 'tour', 'operator', 'friendly', 'fast', 'experience', 'repeat']",1632,positive,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hassle free and amazing experience,We were a couple visiting Peru from Canada. Our tour guide for our day trip to Huacachina and Paracas was Claudia. She was very considerate and kept checking on us as we don't speak Spanish. The best part was she was on time and ensured all our experiences were hassle free and that we were having the best time. Highly recommend her and Gracias Claudia –,5,Mar 2025 • Couples,2025.0,March,Couple,en,66.0,"['claudia', 'hassle', 'free', 'guide', 'tour', 'trip', 'paracas', 'huacachina', 'recommend', 'couple']",1633,positive,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
