event_id,title,category,location,date,event_status,days_until_event,temporal_weight,ticket_availability,organizer
58490,"¡Full Day Lunahuaná! Cerro Azul, Vitivinícola, Apícola y más",trip-adventure,"Peru, Miraflores, Lima, Perú, San Isidro",2023-11-05,Pasado,-721.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
58482,"¡Full Day Churín! Sayán, Aguas Termales, Piscigranja y más",trip-adventure,"Peru, Miraflores, Lima, Perú, San Isidro",2023-11-04,Pasado,-722.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
58435,"¡Full Day Huancaya! Cascadas, lagunas, paseo en bote y más",trip-adventure,"Peru, Miraflores, Lima, Perú, San Isidro",2023-11-04,Pasado,-722.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
58436,"¡Tour Huancaya + Vilca 2D/1N! Hospedaje, lagunas, paseo en bote y más",trip-adventure,"Peru, Miraflores, Lima, Perú, San Isidro",2023-11-03,Pasado,-723.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
58493,"¡Full Day Marcapomacocha! San Mateo de Huanchor, Cascada Carispaccha y más",trip-adventure,"Peru, Miraflores, Lima, Perú, San Isidro",2023-11-05,Pasado,-721.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71494,KALLOWEEN DE KALLPA,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-31,Próximo,5.0,1.5,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ENTRETENIMIENTO Y RECREACION KALLPA E.I.R.L.""}}"
71826,La Prehistoria Musical,theater,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-11-02,Próximo,7.0,1.5,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71509,HUELGA DE HAMBRE - ÚNICO CONCIERTO,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-24,Pasado,-2.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71709,RENEGANDO POR LAS HUEVAS en BARRANCO,stand-up,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-10-03,Pasado,-23.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""GUILHERME NEYRA OLIVEIRA""}}"
71715,Bloom and rise,party,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-25,Pasado,-31.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""CORPORACION PLUTON S.A.C.""}}"
71708,ATENEA OPEN 2025,sports,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-10,Pasado,-16.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""CLUB ATLETICO ATENEA""}}"
71845,TRIBUTO A DEEP PURPLE & RAINBOW,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-09,Pasado,-17.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71728,SHOW DE HUMOR NEGRO - CARABAYLLO,stand-up,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-20,Pasado,-36.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71497,3ER CONGRESO NACIONAL DE INCLUSIÓN EDUCATIVA,seminarios-conferencias,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-08,Próximo,13.0,1.5,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71862,THE WEEKND PARTY | FIESTA TEMÁTICA,entertainment,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-04,Pasado,-22.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71368,¡Preparate para vivir una experiencia al estilo de un programa de televisión! Karina y Timoteo celebran 30 años de trayectoria!,karina-y-timoteo-parque-de-la-amistad,Lima,2025-09-18,Pasado,-38.0,0.8,unknown,"tion"",""name"":""RBL PRODUCCIONES SOCIEDAD ANONIMA CERRADA."",""url"":""https://prime.joinnus.com/landing/karina-y-timoteo-parque-de-la-amistad""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/karina-y-timoteo-parque-de-la-amistad"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""}}"
68007,Encuentro Espiral Cacao 2025,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-01,Pasado,-25.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71014,CAMILA RAMOS EN CONCIERTO,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-21,Pasado,-35.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""KORALI MYRIAM ZEVALLOS LUNA""}}"
70877,Perú Venture Capital Conference 2025,seminarios-conferencias,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-02,Pasado,-24.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""PECAP""}}"
71150,LP FEST 3 - Festival Automotriz más Grande del Perú,entertainment,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-28,Pasado,-28.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69866,Guitarfest 2025 - Kiko Loureiro en Perú,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-04,Pasado,-22.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""OREGON PRODUCCIONES PERU S.A.C.""}}"
71471,Visita Teatralizada En la casa Fernandini,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-25,Pasado,-1.0,0.8,available,"da por los antiguos dueños de la majestuosa Casa Fernandini. De pronto, la realidad se desvanecerá y, como por arte de magia, el público será transportado al año 1760, en pleno corazón de la Lima virreinal, para luego llegar a la era dorada de la época Republicana en el Perú."
69300,Eros Ramazzotti World Tour - Una Historia Importante – Entradas disponibles en Joinnus - EROS RAMAZZOTTI WORLD TOUR - UNA HISTORIA IMPORANTE,erosramazzotti2025,Lima,2025-11-24,Próximo,29.0,1.5,unknown,"tion"",""name"":""LA BOVEDA PERU S.A.C."",""url"":""https://prime.joinnus.com/landing/eros-ramazzotti-world-tour""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/eros-ramazzotti-world-tour"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""},""performer"":[{""@type"":""MusicGroup"",""name"":""Eros Ramazzotti""}],""offers"":{""url"":""https://www.joinnus.com/events/concerts/lima-eros-ramazzotti-world-tour-una-historia-importante-69300/canje"",""priceCurrency"":""PEN"",""availability"":""https://schema.org/InStock"",""validFrom"":""2025-05-13T00:00:00-05:00""}}"
71347,STICK TO YOUR GUNS & BANE Show Especial,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro",2026-05-07,Futuro,193.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71010,EL TIEMPO TODO LOCURA,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-05,Futuro,102.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}"
70826,RIVERS OF NIHIL Show Especial,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-03,Futuro,100.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71012,LAS VECES QUE NO (TE) DIJE TE QUIERO,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-02,Futuro,99.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}"
71491,prueba asientos,entertainment,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-29,Futuro,64.0,1.1,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""SANDY MARLY CIQUERO CHOQUE""}}"
69311,Lasso en Lima – Entradas disponibles en Joinnus - eventos,lasso-lima-2025,Lima,2025-08-07,Pasado,-80.0,0.8,unknown,"tion"",""name"":""VELTRAC S.A.C."",""url"":""https://prime.joinnus.com/landing/lasso-en-lima""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/lasso-en-lima"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""},""performer"":[{""@type"":""MusicGroup"",""name"":""lasso""}],""offers"":{""url"":""https://www.joinnus.com/events/concerts/lima-lasso-en-lima-69311/canje"",""priceCurrency"":""PEN"",""availability"":""https://schema.org/InStock"",""validFrom"":""2025-05-13T00:00:00-05:00""}}"
70232,Valeria Castro en Lima 2025,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-12,Futuro,47.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69598,"SAUROM - ""El Principito Tour 2025""",concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-11,Futuro,46.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""CORPORACION NARDOS S.A.C.""}}"
71874,RILUX EN VIVO - LIMA,stand-up,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-11,Futuro,46.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
70504,Destroy Boys en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-09,Futuro,44.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""GOOD CREW LIVE CONCERTS""}}"
71626,Gran Gaitazo Hasta el Amanecer,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-06,Futuro,41.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JDM PRODUCCIONES""}}"
71425,José y El Toro presenta : La Vida Lenta en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-12-06,Futuro,41.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69585,ANDRÉS VERNAZZA: PELIGRO! NARCICISTAS HOY EN DÍA,seminarios-conferencias,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-05,Futuro,40.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JOINNUS SAC""}}"
71104,PERFORMER CUP PERÚ - Inscripciones,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-05,Futuro,40.0,1.2,available,"do por F.I.P.A.S.S. (Federación Internacional de Performers de Artes Escénico-Deportivas) con sede en Roma, y avalado por el Comité Olímpico Italiano."
71226,El Huracán vuelve a girar: Santaferia en lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""MESONES LAPOUBLE DANIEL MAURICIO""}}"
71243,Cómo Aman Ellos,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Bruno Odar""}}"
71558,"VEDETTE, la historia de Coco Marusix",theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""STUDIO TRES PERU S.A.C.""}}"
71378,FLEMA en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71221,MEMORIES TO HEAVEN: SHIN HYUN-JOON FAN MEETING,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71887,JAY KALYL EN LIMA 2025 - MI PRIMER AMOR,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""FREDDY EDERSONS MINAYA JAVIER""}}"
71187,UNA NOCHE PARA EL RECUERDO - LIMA,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""PRODUCCIONES BOLARTE E.I.R.L.""}}"
69653,AMOR DE MARINERA,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-29,Futuro,34.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JUAN CARLOS RUIZ HIDALGO""}}"
71701,LinkedIn 360,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-29,Futuro,34.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71799,404: This page could not be found,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-04,Pasado,-22.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ENTRETENIMIENTO Y RECREACION KALLPA E.I.R.L.""}}"
70407,PETER PAN,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-07,Próximo,12.0,1.5,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71701,LinkedIn 360,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-29,Futuro,34.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
68976,Manuel Medrano 10 Años Tour – Entradas disponibles en Joinnus - eventos,manuel-medrano-2025,Lima,2025-10-04,Pasado,-22.0,0.8,unknown,"tion"",""name"":""INVERSIONES FRANCISCO PIZARRO S.A.C."",""url"":""https://prime.joinnus.com/landing/manuel-medrano-2025""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/manuel-medrano-2025"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""},""performer"":[{""@type"":""MusicGroup"",""name"":""Manuel Medrano""}],""offers"":{""url"":""https://www.joinnus.com/events/concerts/lima-manuel-medrano-10-anos-tour-68976"",""priceCurrency"":""PEN"",""availability"":""https://schema.org/InStock"",""validFrom"":""2025-04-16T00:00:00-05:00""}}"
71848,Desculonización,party,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-27,Pasado,-29.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Melaza""}}"
